dataset,model,probe_kind,probe_name,question_hash,run_dir,run_name,seed,subject,target_same_major_hit_rate_available,team_family_diversity,team_family_homogeneity_rate,team_major_family_diversity
mmlu,deepseek-chat,same,same_elimination_mmlu,8c99aeac3800,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,high_school_world_history,1,0.5254825540920489,0.33767147612567844,0.8483341504881557
mmlu,deepseek-chat,same,same_elimination_mmlu,08c78c1b66a0,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,high_school_mathematics,1,0.7498625669965422,0.4,0.9709505944546688
mmlu,deepseek-chat,same,same_elimination_mmlu,98cc20f41460,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,moral_disputes,1,0.613571863533066,0.6886387673545376,0.584238811642856
mmlu,deepseek-chat,same,same_elimination_mmlu,62df9b0878f8,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,human_aging,1,0.20485054535735253,0.9680986269406266,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,2e1a38ef5c8d,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,high_school_microeconomics,1,0.3463392121887338,0.9772151898734178,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,6b1eb1e617dc,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,medical_genetics,1,0.4790210111131499,0.959493670886076,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,ae62d92fd751,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,business_ethics,1,0.36096404744368116,0.6,0.7219280948873623
mmlu,deepseek-chat,same,same_elimination_mmlu,71a57db45dbf,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,marketing,1,0.0,1.0,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,a65051ae94fb,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,computer_security,1,0.44064544961534635,1.0,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,f1bafee3f8af,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,world_religions,1,0.40649379318960843,0.32322093586152834,0.8129875863792169
mmlu,deepseek-chat,same,same_elimination_mmlu,2d6dfe40fd5d,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,high_school_european_history,1,0.3246804326436822,0.9505410347014699,0.32744491915447616
mmlu,deepseek-chat,same,same_elimination_mmlu,710756be0535,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,professional_medicine,1,0.45413410712105273,0.5111519703442869,0.9082682142421055
mmlu,deepseek-chat,same,same_elimination_mmlu,4086ecd71425,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,high_school_statistics,1,0.39752013969226113,0.9825298863148483,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,1163ebe8b743,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,college_biology,1,0.6044880380850246,0.264610380564113,0.9520065643820376
mmlu,deepseek-chat,same,same_elimination_mmlu,7271c22f591a,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,high_school_world_history,1,0.661733477073473,0.4,0.9709505944546688
mmlu,deepseek-chat,same,same_elimination_mmlu,237cf3345f62,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,security_studies,1,0.34003852286413994,0.9737948294722722,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,eb4a8d4679f1,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,anatomy,1,0.6686411790488868,0.5868974147361362,0.7219280948873625
mmlu,deepseek-chat,same,same_elimination_mmlu,1f3467b893e8,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,electrical_engineering,1,0.7602423990608053,0.5193921406805747,0.7219280948873625
mmlu,deepseek-chat,same,same_elimination_mmlu,40a7b21be7a8,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,college_chemistry,1,0.0,1.0,0.0
mmlu,deepseek-chat,same,same_elimination_mmlu,a8035d6baa18,prove_experiments\cleaned_runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,42,high_school_physics,1,0.2646804326436821,0.9737948294722722,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,de566530eac3,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,international_law,1,0.2646804326436821,0.9737948294722724,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,237e5cab91d3,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,college_chemistry,1,0.9477776585187794,0.34826699623922786,0.9953784388202258
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,bab7e93c939f,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,security_studies,1,0.0,1.0,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,9fa057383e15,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_european_history,1,0.36096404744368116,0.6,0.7219280948873623
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,72ec25d9df6f,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,college_medicine,1,0.3638568553684872,0.8369523543602156,2.220446049250313e-16
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,daaf2e0aa6f2,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,global_facts,1,0.3699065678315961,0.9658227848101266,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,b97dc80f265a,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_geography,1,0.6426046440084257,0.35385288622644134,0.7931675117617045
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,11f7bfe474b4,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,abstract_algebra,1,0.5378939678147402,0.8606649002333112,0.32744491915447643
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,f4f8b1d07bd4,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,electrical_engineering,1,0.3974089191882521,0.8447714477023247,2.220446049250313e-16
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,6e81d90019ee,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,formal_logic,1,0.0,1.0,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,d1ea00cab364,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,miscellaneous,1,0.44064544961534635,1.0,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,aea67609c697,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,college_physics,1,0.44064544961534635,1.0,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,72d800127956,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,elementary_mathematics,1,0.5862880387835466,0.9274006657594981,0.6800770457282799
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,896e76701411,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_macroeconomics,1,0.39752013969226113,0.9825298863148483,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,70abc09af563,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,medical_genetics,1,0.16372245957723808,0.9825298863148483,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,3799a0c4c40e,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,philosophy,1,0.5428177550173493,0.7366566982820386,0.584238811642856
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,0d434c2f3f4e,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,college_mathematics,1,0.6358625821817137,0.6,0.566692444978873
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,94c6b3e7fb22,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,anatomy,1,0.4490931373667505,0.7427446804355651,0.584238811642856
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,a5f0d2465748,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,us_foreign_policy,1,0.5489346638484507,0.9516004438396652,0.32744491915447616
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,5827943ef2b2,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,logical_fallacies,1,0.38164951477086206,0.7950386764074506,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,df0e7d3fed0d,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,computer_security,1,0.0,1.0,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,4a047718039c,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,jurisprudence,1,0.2646804326436821,0.9737948294722724,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,66cb33382134,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_statistics,1,0.887484906008136,0.35206709018239135,0.8883799280388148
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,2985ffe3f94f,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,virology,1,0.16372245957723808,0.9825298863148483,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,feb65f13f8e6,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_microeconomics,1,0.6212136141353173,0.7506859045027138,0.9895875212220557
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,a63408590859,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,conceptual_physics,1,0.44064544961534635,1.0,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,9988718b5a7a,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_psychology,1,0.6594168940368601,0.7506859045027138,0.584238811642856
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,2ff0314a4b2b,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,sociology,1,0.26668463622118677,0.9624024244089812,2.220446049250313e-16
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,44087b92bed9,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_geography,1,0.16372245957723808,0.9825298863148483,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,4b74f9bb8790,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,elementary_mathematics,1,0.39752013969226113,0.9825298863148483,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,99b34d293fce,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,astronomy,1,0.6049001693302414,0.5825298863148481,0.7219280948873623
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,20896e21f6d8,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,moral_scenarios,1,0.9299880986127261,0.5429327409053248,0.9895875212220557
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,82e534086949,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_psychology,1,0.26668463622118677,0.9624024244089812,2.220446049250313e-16
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,bed28dd4409d,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,college_medicine,1,0.2646804326436821,0.9737948294722724,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,c2d812e5a35d,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_computer_science,1,0.2646804326436821,0.9737948294722724,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,e6f6ef41f241,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_mathematics,1,0.6594168940368601,0.7506859045027138,0.584238811642856
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,4287ffc2abab,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,business_ethics,1,0.3400385228641399,0.9737948294722722,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,a8ec159ddb55,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,college_computer_science,1,0.51468866509428,0.5868974147361361,0.7219280948873623
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,557a0c8a62f6,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,electrical_engineering,1,0.6594168940368601,0.7506859045027137,0.584238811642856
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,2e76aaa7f5bf,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,philosophy,1,0.3463392121887338,0.9772151898734176,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,a5e382570629,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,jurisprudence,1,0.3400385228641399,0.9737948294722724,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,b084de2ef60f,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,conceptual_physics,1,0.8389628719941236,0.7844827586206897,0.8812908992306927
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,03c44704cc48,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,management,1,0.2646804326436821,0.9737948294722724,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,3a5320d3e422,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,jurisprudence,1,0.16372245957723808,0.9825298863148483,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,1e89b7735a6e,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_biology,1,0.39752013969226113,0.9825298863148483,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,3ec5787946d0,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,formal_logic,1,0.6883614447081623,0.5405452946362098,0.584238811642856
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,fadab7af0bf6,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,college_biology,1,0.39752013969226113,0.9825298863148483,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,dc85d6955e92,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,elementary_mathematics,1,0.49479376061102787,0.8925228542407663,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,e83a88d607f5,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,abstract_algebra,1,0.7982062577614598,0.47405063291139254,0.7219280948873625
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,09cc73b6defa,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,formal_logic,1,0.5462915738539729,0.889531478322424,0.6244608492657587
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,0e02e902b5c2,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_physics,1,0.6177242340396192,0.1919145030018058,0.8829321083869613
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,ae156bbb57f7,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,sociology,1,0.16372245957723808,0.9825298863148483,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,61575c238849,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,management,1,0.0,1.0,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,7df68c8b1641,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_government_and_politics,1,0.3247323926339564,0.5757435090054173,0.6494647852679128
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,d448d01be0a9,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,professional_psychology,1,0.0,1.0,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,3ad581d1f287,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,professional_accounting,1,0.6212136141353174,0.7506859045027138,0.9895875212220557
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,02c5f132bd5c,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,college_physics,1,0.41604573845553194,0.9063291139240507,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,5cda29621931,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,human_sexuality,1,0.4994227679976009,0.7837877973981904,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,df68242698cc,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,medical_genetics,1,0.20485054535735253,0.9680986269406266,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,357d47ca3045,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_physics,1,0.4731106046075888,0.4,0.9462212092151776
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,e55445e07e9f,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,professional_psychology,1,0.0,1.0,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,b6f82dae77a3,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,international_law,1,0.292119405821428,0.8925228542407663,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,9dd74c85c9b5,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,human_sexuality,1,0.16372245957723808,0.9825298863148483,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,70536d8d2aa0,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,professional_law,1,0.5175201396922612,0.926694393000701,0.5293608652873645
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,e0adf9fd8810,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,moral_scenarios,1,0.624735799847681,0.40162202331374425,0.7931675117617045
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,1f4ede31a771,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_microeconomics,1,0.0,1.0,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,e318897b7120,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_government_and_politics,1,0.2646804326436821,0.9737948294722724,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,7f58595c17d5,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,college_medicine,1,0.3400385228641399,0.9514870180108346,0.6800770457282798
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,dde288837cca,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_psychology,1,0.7498625669965422,0.5181757895737503,0.9814538950336537
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,f4888ae525b1,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,conceptual_physics,1,0.20485054535735253,0.9680986269406266,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,c54ef59ad0bb,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,nutrition,1,0.0,1.0,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,744ba5fc0ece,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_macroeconomics,1,0.7448692934910485,0.1,0.9609640474436812
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,4ef9f5e50a51,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,college_chemistry,1,0.4299065678315961,0.8991379310344827,0.7398131356631922
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,debd1e1af07d,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_chemistry,1,0.39752013969226113,0.9825298863148483,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,6850325f2eed,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_biology,1,0.16372245957723808,0.9825298863148483,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,ff7632457703,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,machine_learning,1,0.2646804326436821,0.9737948294722722,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,55fba252c226,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_physics,1,0.44064544961534635,1.0,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,1344eb3e8338,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,prehistory,1,0.44064544961534635,1.0,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,e668c65c8a2a,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_european_history,1,0.607230919052639,0.575505009672845,0.7219280948873625
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,b52740641844,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_macroeconomics,1,0.36096404744368116,0.8961629731382299,0.0
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,8c99aeac3800,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_world_history,1,0.6212136141353173,0.7506859045027138,0.9895875212220557
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,08c78c1b66a0,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,high_school_mathematics,1,0.7713831782022735,0.20188686662501326,0.8649735207179272
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,98cc20f41460,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,moral_disputes,1,0.6291771741199458,0.3449897019710682,0.9269509774012185
mmlu,gemini-2.5-flash-lite,same,same_elimination_mmlu,62df9b0878f8,prove_experiments\cleaned_runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,42,human_aging,1,0.2646804326436821,0.9737948294722722,0.0
